LINHA;STATUS;NÚMERO PEDIDO;PEDIDO VINCULADO;ORIGEM;LOGIN OPERADORA;CLIENTE;CNPJ;Cidade;Estado;DDD;USUÁRIO PROPRIETÁRIO;USUÁRIO TAGS;USUÁRIO ADM;CONSULTOR ;EQUIPE;ETAPA;DATA CADASTRO;DATA ATUALIZAÇÃO;SOLICITAÇÃO;NEGOCIAÇÃO;NOTAS FISCAIS;REVISÃO;ITEM;TELEFONE;ETAPA ITEM;PORTABILIDADE;PRODUTO;Valor;Quantidade;Data Referencia;Origem;Data InstalaÃ§Ã£o;PerÃ­odo;Cidade InstalaÃ§Ã£o;Estado InstalaÃ§Ã£o;Rpon;InstÃ¢ncia;Tags
Móvel - Migração PP;Executados;1-871959743869;;42509455;DFP4059-001;MARIA APARECIDA BARBOSA DE CARVALHO 61109401191;2,31E+13;BRASILIA;DF;61;GABRIEL DE JESUS SOUSA;#interno;;GABRIEL;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;NOVO;OV: /NF:;;;61998415804;Concluído;;SMCRPMASS20GB;61,99;1;17/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração PP;Executados;1-872567100084;;42634054;DFP4059-001;JESSICA LORAYNE RODRIGUES 00480833133;4,79E+13;BRASILIA;DF;61;LUCAS FIGUEREDO BRITO;#interno;;LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61996188560;Concluído;;SMCRPMASS15GB;70,73;1;22/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Movel Altas - Portabilidade;Executados;1-872567101198;;;;ROYR BESSA DA SILVA 02216897108;3,63E+13;TRINDADE;GO;62;UsuÃ¡rio Master;#master;;CAIQUE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: 1030432860/NF:1762660;;;62996436548;Concluído;29/01/2024;SMCRPMASS30GB;71,99;1;22/01/2024;VIVO-CORP;;;;;;;
Móvel Altas - Totais;Executados;1-872567101198;;;;ROYR BESSA DA SILVA 02216897108;3,63E+13;TRINDADE;GO;62;UsuÃ¡rio Master;#master;;CAIQUE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: 1030432860/NF:1762660;;;62996436548;Concluído;29/01/2024;SMCRPMASS30GB;71,99;1;22/01/2024;VIVO-CORP;;;;;;;
Movel Altas - Novo;Executados;1-870996543599;;42563066;DFP4059-001;MULTIHEALTH - COOPERATIVA DE TRABALHO DOS PROFISSIONAIS DE SAUDE;4,92E+13;APARECIDA DE GOIANIA;GO;62;THALES HENRIQUE DE CARVALHO PAIVA;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030201171/NF:1757113;;;62996879463;Concluído;;SMCRPMASS6GB;47,99;1;04/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-870996543599;;42563066;DFP4059-001;MULTIHEALTH - COOPERATIVA DE TRABALHO DOS PROFISSIONAIS DE SAUDE;4,92E+13;APARECIDA DE GOIANIA;GO;62;THALES HENRIQUE DE CARVALHO PAIVA;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030201171/NF:1757113;;;62996879463;Concluído;;SMCRPMASS6GB;47,99;1;04/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-870996543599;;42563066;DFP4059-001;MULTIHEALTH - COOPERATIVA DE TRABALHO DOS PROFISSIONAIS DE SAUDE;4,92E+13;APARECIDA DE GOIANIA;GO;62;THALES HENRIQUE DE CARVALHO PAIVA;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030201171/NF:1757113;;;62996876971;Concluído;;SMCRPMASS6GB;47,99;1;04/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-870996543599;;42563066;DFP4059-001;MULTIHEALTH - COOPERATIVA DE TRABALHO DOS PROFISSIONAIS DE SAUDE;4,92E+13;APARECIDA DE GOIANIA;GO;62;THALES HENRIQUE DE CARVALHO PAIVA;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030201171/NF:1757113;;;62996876971;Concluído;;SMCRPMASS6GB;47,99;1;04/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872313419813;;42757116;DFP4059-001;CONSTRURAMOS CONSTRUTORA LTDA;1,58E+13;PORTO NACIONAL;TO;63;Vanessa Oliveira de Queiroz;;;LUCA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030370714/NF:31060;;;63999641986;Concluído;;SMCRPMASS30GB;87,49;1;17/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872313419813;;42757116;DFP4059-001;CONSTRURAMOS CONSTRUTORA LTDA;1,58E+13;PORTO NACIONAL;TO;63;Vanessa Oliveira de Queiroz;;;LUCA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030370714/NF:31060;;;63999641986;Concluído;;SMCRPMASS30GB;87,49;1;17/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel - Migração;Executados;1-872680798702;;42608227;DFP4059-001;IRMAOS SOUZA BATATA MATERIAIS PARA CONSTRUCAO LTDA;1,80E+13;TEREZOPOLIS DE GOIAS;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62985802009;Concluído;;SMCRPMASS1GB;29,99;1;24/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872680798702;;42608227;DFP4059-001;IRMAOS SOUZA BATATA MATERIAIS PARA CONSTRUCAO LTDA;1,80E+13;TEREZOPOLIS DE GOIAS;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62986305984;Concluído;;SMCRPMASS30GB;71,99;1;24/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Movel Altas - Portabilidade;Executados;1-873136990090;;42860704;DFP4059-001;REGINALDO CARDOSO DE SOUSA 37018205700;3,66E+13;PRIMAVERA DO LESTE;MT;66;CAIQUE RIBEIRO GUEDES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;NOVO;OV: 1030481872/NF:705349;;;66997266217;Concluído;24/02/2024;SMCRPMASS6GB;47,99;1;25/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-873136990090;;42860704;DFP4059-001;REGINALDO CARDOSO DE SOUSA 37018205700;3,66E+13;PRIMAVERA DO LESTE;MT;66;CAIQUE RIBEIRO GUEDES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;NOVO;OV: 1030481872/NF:705349;;;66997266217;Concluído;24/02/2024;SMCRPMASS6GB;47,99;1;25/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel - Migração;Executados;1-871633961504;;42573577;DFP4059-001;PEDRO HENRIQUE  LEAO OLIVEIRA;2,77E+13;PORANGATU;GO;62;BIANCA ALVES DOS SANTOS;;;BIANCA ALVES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;62998073840;Concluído;;SMCRPMASS6GB;41,99;1;11/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871633961504;;42573577;DFP4059-001;PEDRO HENRIQUE  LEAO OLIVEIRA;2,77E+13;PORANGATU;GO;62;BIANCA ALVES DOS SANTOS;;;BIANCA ALVES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;62984860276;Concluído;;SMCRPMASS25GB;66,99;1;11/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871633961504;;42573577;DFP4059-001;PEDRO HENRIQUE  LEAO OLIVEIRA;2,77E+13;PORANGATU;GO;62;BIANCA ALVES DOS SANTOS;;;BIANCA ALVES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;62996048426;Concluído;;SMCRPMASS100GB;115,49;1;11/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Executados;1-871633961504;;42573577;DFP4059-001;PEDRO HENRIQUE  LEAO OLIVEIRA;2,77E+13;PORANGATU;GO;62;BIANCA ALVES DOS SANTOS;;;BIANCA ALVES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;62999023024;Concluído;;SMCRPMASS100GB;115,49;1;11/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Executados;1-872643761580;;;;PLAY ON SOLUCOES LTDA;4,50E+13;JATEI;MS;67;UsuÃ¡rio Master;#master;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;67999116435;Concluído;;SMCRPMASS6GB;41,99;1;25/01/2024;VIVO-CORP;;;;;;;
Móvel - Migração PP;Executados;1-873105837630;;42860930;DFP4059-001;49.442.905 SIMONE REZENDE DOS SANTOS;4,94E+13;ANAPOLIS;GO;62;Felipe Rodrigues Alvim;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;NOVO;OV: /NF:;;;62996963863;Concluído;;SMCRPMASS6GB;41,99;1;27/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Movel Altas - Portabilidade;Executados;1-872376071884;;;;ARAUJO & VIEIRA LUMINOSOS E PAINEIS LTDA;6,99E+12;BRASILIA;DF;61;UsuÃ¡rio Master;#master;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: /NF:;;;61998593070;Concluído;26/01/2024;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;
Móvel Altas - Totais;Executados;1-872376071884;;;;ARAUJO & VIEIRA LUMINOSOS E PAINEIS LTDA;6,99E+12;BRASILIA;DF;61;UsuÃ¡rio Master;#master;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: /NF:;;;61998593070;Concluído;26/01/2024;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;
Movel Altas - Portabilidade;Executados;1-872376071884;;;;ARAUJO & VIEIRA LUMINOSOS E PAINEIS LTDA;6,99E+12;BRASILIA;DF;61;UsuÃ¡rio Master;#master;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: /NF:;;;61999944532;Concluído;26/01/2024;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;
Móvel Altas - Totais;Executados;1-872376071884;;;;ARAUJO & VIEIRA LUMINOSOS E PAINEIS LTDA;6,99E+12;BRASILIA;DF;61;UsuÃ¡rio Master;#master;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: /NF:;;;61999944532;Concluído;26/01/2024;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;
Móvel - Migração PP;Executados;1-872162986303;;42734507;DFP4059-001;MASTER LOCACAO E SERVICOS LTDA;2,98E+13;FORMOSA;GO;61;RAFAELLA FERNANDES GOMIDES;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61999269367;Concluído;;SMCRPMASS6GB;41,99;1;16/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração PP;Executados;1-871287861942;;42580514;DFP4059-001;MONTEIRO E ANDRADE EMPREENDIMENTOS IMOBILIARIOS LTDA;3,44E+13;BRASILIA;DF;61;Deivid Alves Rodrigues;;;KAUAN;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;NOVO;OV: /NF:;;;61998853081;Concluído;;SMCRPMASS15GB;56,99;1;07/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871287861942;;42580514;DFP4059-001;MONTEIRO E ANDRADE EMPREENDIMENTOS IMOBILIARIOS LTDA;3,44E+13;BRASILIA;DF;61;Deivid Alves Rodrigues;;;KAUAN;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61998655077;Concluído;;SMCRPMASS40GB;81,99;1;07/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-873005030821;;42649208;DFP4059-001;T C MARCANTE;1,07E+13;PALMAS;TO;63;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;63999423736;Concluído;;SMCRPMASS10GB;79,99;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao,#VALIDARMIGRACAO
Móvel - Migração;Executados;1-873005030821;;42649208;DFP4059-001;T C MARCANTE;1,07E+13;PALMAS;TO;63;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;63985131004;Concluído;;SMCRPMASS10GB;79,99;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao,#VALIDARMIGRACAO
Móvel - Migração;Executados;1-873005030821;;42649208;DFP4059-001;T C MARCANTE;1,07E+13;PALMAS;TO;63;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;63984648971;Concluído;;SMCRPMASS100GB;115,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao,#VALIDARMIGRACAO
Movel Altas - Novo;Executados;1-872292463924;;42578614;DFP4059-001;PAULO ROBERTO LIMA - SOCIEDADE INDIVIDUAL DE ADVOCACIA;4,73E+13;BRASILIA;DF;61;Felipe Rodrigues Alvim;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030369626/NF:2368466;;;61996888101;Concluído;;SMCRPMASS20GB;77,49;1;17/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872292463924;;42578614;DFP4059-001;PAULO ROBERTO LIMA - SOCIEDADE INDIVIDUAL DE ADVOCACIA;4,73E+13;BRASILIA;DF;61;Felipe Rodrigues Alvim;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030369626/NF:2368466;;;61996888101;Concluído;;SMCRPMASS20GB;77,49;1;17/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-873122853429;;42860621;DFP4059-001;BBT TRANSPORTES LTDA;4,28E+12;ITAPEVI;SP;11;RAFAELLA FERNANDES GOMIDES;;;FABIANA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;11916505069;Concluído;;SMCRPMASS6GB;47,99;1;25/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-873122853429;;42860621;DFP4059-001;BBT TRANSPORTES LTDA;4,28E+12;ITAPEVI;SP;11;RAFAELLA FERNANDES GOMIDES;;;FABIANA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: /NF:;;;11916505069;Concluído;;SMCRPMASS6GB;47,99;1;25/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Portabilidade;Executados;1-871082158537;;42571502;DFP4059-001;TS1 SISTEMAS ESPECIALISTAS DE COMPUTACAO LTDA;3,39E+13;ITUMBIARA;GO;64;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: 1030218291/NF:1758111;;;64999525238;Concluído;29/01/2024;SMCRPMASS15GB;56,99;1;08/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871082158537;;42571502;DFP4059-001;TS1 SISTEMAS ESPECIALISTAS DE COMPUTACAO LTDA;3,39E+13;ITUMBIARA;GO;64;VICTOR HUGO DA SILVA PINTO;#posVendas;;VICTOR HUGO;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;BASE;OV: 1030218291/NF:1758111;;;64999525238;Concluído;29/01/2024;SMCRPMASS15GB;56,99;1;08/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel - Migração PP;Executados;1-872565046549;;42812346;DFP4059-001;SAULO B. DE OLIVEIRA LTDA;4,79E+13;BRASILIA;DF;61;BIANCA ALVES DOS SANTOS;;;BIANCA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61998299858;Concluído;;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração PP;Executados;1-872565046549;;42812346;DFP4059-001;SAULO B. DE OLIVEIRA LTDA;4,79E+13;BRASILIA;DF;61;BIANCA ALVES DOS SANTOS;;;BIANCA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61991639241;Concluído;;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração PP;Executados;1-872565046549;;42812346;DFP4059-001;SAULO B. DE OLIVEIRA LTDA;4,79E+13;BRASILIA;DF;61;BIANCA ALVES DOS SANTOS;;;BIANCA;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61998149858;Concluído;;SMCRPMASS15GB;56,99;1;22/01/2024;VIVO-CORP;;;;;;;#MIGRACAOPREPOS
Móvel - Migração;Executados;1-872862032718;;42647966;DFP4059-001;BETH MACHADO SERVICOS DE GESTAO  E APOIO ADMINISTRATIVO, FINANCEIRO E EVENTOS CORPORATIVOS LTDA;4,31E+13;GOIANIA;GO;62;Ana Alice Mineiro de Souza;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62996785772;Concluído;;SMCRPMASS10GB;44,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872862032718;;42647966;DFP4059-001;BETH MACHADO SERVICOS DE GESTAO  E APOIO ADMINISTRATIVO, FINANCEIRO E EVENTOS CORPORATIVOS LTDA;4,31E+13;GOIANIA;GO;62;Ana Alice Mineiro de Souza;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;62999362226;Concluído;;SMCRPMASS25GB;66,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-873022795081;;42622894;DFP4059-001;BIO SINTESE ASSESSORIA TECNICA LABORATORIAL EIRELI;3,09E+13;BRASILIA;DF;61;THALES HENRIQUE DE CARVALHO PAIVA;;;THALES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61999555694;Concluído;;SMCRPMASS100GB;115,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-873022795081;;42622894;DFP4059-001;BIO SINTESE ASSESSORIA TECNICA LABORATORIAL EIRELI;3,09E+13;BRASILIA;DF;61;THALES HENRIQUE DE CARVALHO PAIVA;;;THALES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996218106;Concluído;;SMCRPMASS60GB;108,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-873022795081;;42622894;DFP4059-001;BIO SINTESE ASSESSORIA TECNICA LABORATORIAL EIRELI;3,09E+13;BRASILIA;DF;61;THALES HENRIQUE DE CARVALHO PAIVA;;;THALES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998583498;Concluído;;SMCRPMASS60GB;108,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Executados;1-873022795081;;42622894;DFP4059-001;BIO SINTESE ASSESSORIA TECNICA LABORATORIAL EIRELI;3,09E+13;BRASILIA;DF;61;THALES HENRIQUE DE CARVALHO PAIVA;;;THALES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61996672678;Concluído;;SMCRPMASS100GB;115,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-873022795081;;42622894;DFP4059-001;BIO SINTESE ASSESSORIA TECNICA LABORATORIAL EIRELI;3,09E+13;BRASILIA;DF;61;THALES HENRIQUE DE CARVALHO PAIVA;;;THALES;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998813159;Concluído;;SMCRPMASS60GB;108,49;1;29/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872975716567;;42636095;DFP4059-001;FABIO DE OLIVEIRA SPOTTI;3,74E+13;CAMPO GRANDE;MS;67;Mateus Bernardo Lucena dos Santos;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;67998430961;Concluído;;SMCRPMASS10GB;44,99;1;28/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872975716567;;42636095;DFP4059-001;FABIO DE OLIVEIRA SPOTTI;3,74E+13;CAMPO GRANDE;MS;67;Mateus Bernardo Lucena dos Santos;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;NOVO;OV: /NF:;;;67991225550;Concluído;;SMCRPMASS10GB;44,99;1;28/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871441361771;;42595509;DFP4059-001;LANNA & CAUTELA LTDA;1,34E+13;BRASILIA;DF;61;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61999345741;Concluído;;SMCRPMASS100GB;49,74;1;10/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Executados;1-871441361771;;42595509;DFP4059-001;LANNA & CAUTELA LTDA;1,34E+13;BRASILIA;DF;61;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PP;BASE;OV: /NF:;;;61981174187;Concluído;;SMCRPMASS1GB;29,99;1;10/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871441361771;;42595509;DFP4059-001;LANNA & CAUTELA LTDA;1,34E+13;BRASILIA;DF;61;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996787310;Concluído;;SMCRPMASS6GB;41,99;1;10/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-871441361771;;42595509;DFP4059-001;LANNA & CAUTELA LTDA;1,34E+13;BRASILIA;DF;61;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;MIGRACAO PADRAO;BASE;OV: /NF:;;;61981892333;Concluído;;SMCRPMASS50GB;105,49;1;10/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Movel Altas - Portabilidade;Executados;1-871710832656;;42619384;DFP4059-001;COMERCIAL DE FRUTAS MCS LTDA;5,22E+13;BRASILIA;DF;61;PAULO CESAR ALMEIDA MENDES;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;NOVO;OV: 1030298122/NF:2365531;;;21971856153;Concluído;29/01/2024;SMCRPMASS6GB;41,99;1;12/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871710832656;;42619384;DFP4059-001;COMERCIAL DE FRUTAS MCS LTDA;5,22E+13;BRASILIA;DF;61;PAULO CESAR ALMEIDA MENDES;;;PAULO CESAR;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;PORTADO;NOVO;OV: 1030298122/NF:2365531;;;21971856153;Concluído;29/01/2024;SMCRPMASS6GB;41,99;1;12/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872643317440;;42860031;DFP4059-001;SLOPEGEO GEOTECHNICS ENGENHARIA DE PROJETOS E GEOTECNIA EIRELI;2,16E+13;PALMAS;TO;63;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030459199/NF:31081;;;63999183322;Concluído;;SMCRPMASS6GB;41,99;1;24/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
Móvel Altas - Totais;Executados;1-872643317440;;42860031;DFP4059-001;SLOPEGEO GEOTECHNICS ENGENHARIA DE PROJETOS E GEOTECNIA EIRELI;2,16E+13;PALMAS;TO;63;Ana Alice Mineiro de Souza;;;Andre;EQUIPE SAMAMBAIA;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:41;NOVO;NOVO;OV: 1030459199/NF:31081;;;63999183322;Concluído;;SMCRPMASS6GB;41,99;1;24/01/2024;VIVO-CORP;;;;;;;#MOVEL,#movelMigracao
